index,Vina,Drug,SMILES
7382,-5.6,OLCEGEPANT,C1CN(CCC1N2CC3=CC=CC=C3NC2=O)C(=O)NC(CC4=CC(=C(C(=C4)Br)O)Br)C(=O)NC(CCCCN)C(=O)N5CCN(CC5)C6=CC=NC=C6
7383,-5.6,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
7384,-5.6,OXPRENOLOL,CC(C)NCC(COC1=CC=CC=C1OCC=C)O
7385,-5.6,PAMABROM,CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br
7386,-5.6,PENOCTONIUM,CCCCCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C2CCCC2
7387,-5.6,PERFLEXANE,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
7388,-5.6,PHENAMAZOLINE,C1CN=C(N1)CNC2=CC=CC=C2
7389,-5.6,PHENSUXIMIDE,CN1C(=O)CC(C1=O)C2=CC=CC=C2
7390,-5.6,PHOSMET,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O
7391,-5.6,PHTHALOFYNE,CCC(C)(C#C)OC(=O)C1=CC=CC=C1C(=O)O
7392,-5.6,PILDRALAZINE,CC(CN(C)C1=NN=C(C=C1)NN)O
7393,-5.6,PIROXIMONE,CCC1=C(NC(=O)N1)C(=O)C2=CC=NC=C2
7394,-5.6,PIVOPRIL,CC(CSC(=O)C(C)(C)C)C(=O)N(CC(=O)O)C1CCCC1
7395,-5.6,PLAUNOTOL,CC(=CCCC(=CCCC(=CCCC(=CCO)C)CO)C)C
7396,-5.6,PROBARBITAL,CCC1(C(=O)NC(=O)NC1=O)C(C)C
7397,-5.6,PRODILIDINE,CCC(=O)OC1(CCN(C1C)C)C2=CC=CC=C2
7398,-5.6,PROPOXATE,CCCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2
7399,-5.6,PROPOXYPHENE,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C
7400,-5.6,PROXIBUTENE,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(=C)CN(C)C
7401,-5.6,QUATACAINE,CCCNC(C)(C)C(=O)NC1=CC=CC=C1C
7402,-5.6,QUAZODINE,CCC1=NC=NC2=CC(=C(C=C21)OC)OC
7403,-5.6,QUINPIROLE,CCCN1CCCC2C1CC3=C(C2)NN=C3
7404,-5.6,RELUGOLIX,CN(C)CC1=C(SC2=C1C(=O)N(C(=O)N2CC3=C(C=CC=C3F)F)C4=NN=C(C=C4)OC)C5=CC=C(C=C5)NC(=O)NOC
7405,-5.6,RESOLVIN E1,CCC(C=CC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O)O
7406,-5.6,RIFAXIMIN,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C
7407,-5.6,RIMAZOLIUM,CCOC(=O)C1=C[N+](=C2CCCC(N2C1=O)C)C
7408,-5.6,ROCASTINE,CN1CC(OC2=C(C1=S)C=CC=N2)CCN(C)C
7409,-5.6,SACCHARIN,C1=CC=C2C(=C1)C(=O)NS2(=O)=O
7410,-5.6,SARCOLYSIN,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
7411,-5.6,SELETRACETAM,CCC(C(=O)N)N1CC(CC1=O)C=C(F)F
7412,-5.6,SEMATILIDE,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NS(=O)(=O)C
7413,-5.6,SETAZINDOL,CNCC1=CC=CC=C1C(C2=CC=C(C=C2)Cl)O
7414,-5.6,SUCRALOSE,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O
7415,-5.6,SULFADICRAMIDE,CC(=CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N)C
7416,-5.6,SULFATHIOUREA,C1=CC(=CC=C1N)S(=O)(=O)NC(=S)N
7417,-5.6,SULFOSALICYLIC,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O
7418,-5.6,SULPROSAL,C1=CC=C(C(=C1)C(=O)OCCCS(=O)(=O)O)O
7419,-5.6,TALBUTAL,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C
7420,-5.6,TETRABARBITAL,CCCC(CC)C1(C(=O)NC(=O)NC1=O)CC
7421,-5.6,TETRAMISOLE,C1CSC2=NC(CN21)C3=CC=CC=C3
7422,-5.6,TEZACITABINE,C1=CN(C(=O)N=C1N)C2C(=CF)C(C(O2)CO)O
7423,-5.6,THIALBARBITAL,C=CCC1(C(=O)NC(=S)NC1=O)C2CCCC=C2
7424,-5.6,TIAMULIN,CCN(CC)CCSCC(=O)OC1CC(C(C(C23CCC(C1(C2C(=O)CC3)C)C)C)O)(C)C=C
7425,-5.6,TIFEMOXONE,C1CNC(=S)OC1COC2=CC=CC=C2
7426,-5.6,TILMICOSIN,CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CCN3CC(CC(C3)C)C)C)C)COC4C(C(C(C(O4)C)O)OC)OC
7427,-5.6,TINOSTAMUSTINE,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCCCCC(=O)NO
7428,-5.6,TIPROSTANIDE,CCCCCC(C)(CSC1C(CC(=O)C1CCCCCCC(=O)OC2=CC=C(C=C2)NC(=O)C3=CC=CC=C3)O)O
7429,-5.6,TIROFIBAN,CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O
7430,-5.6,TOLBUTAMIDE,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
7431,-5.6,TORCITABINE,C1C(C(OC1N2C=CC(=NC2=O)N)CO)O
7432,-5.6,TRIBROMSALAN,C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br
7433,-5.6,TRIMECAINE,CCN(CC)CC(=O)NC1=C(C=C(C=C1C)C)C
7434,-5.6,TROPIGLINE,CC=C(C)C(=O)OC1CC2CCC(C1)N2C
7435,-5.6,TROXOLAMIDE,CC1(CC(C(N1[O])(C)C)C(=O)NC(CO)C(CO)O)C
7436,-5.6,VALETHAMATE,CCC(C)C(C1=CC=CC=C1)C(=O)OCC[N+](C)(CC)CC
7437,-5.6,XIBENOLOL,CC1=C(C(=CC=C1)OCC(CNC(C)(C)C)O)C
7438,-5.5,ACETRIZOIC ACID,CC(=O)NC1=C(C=C(C(=C1I)C(=O)O)I)I
7439,-5.5,ALLYLPRODINE,CCC(=O)OC1(CCN(CC1CC=C)C)C2=CC=CC=C2
7440,-5.5,ALPHAMETHADOL,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O
7441,-5.5,ALPRENOLOL,CC(C)NCC(COC1=CC=CC=C1CC=C)O
7442,-5.5,AMBUCAINE,CCCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC
7443,-5.5,AMIPHENAZOLE,C1=CC=C(C=C1)C2=C(N=C(S2)N)N
7444,-5.5,AMIQUINSIN,COC1=CC2=C(C=CN=C2C=C1OC)N
7445,-5.5,AMITEROL,CCC(C)NCC(C1=CC=C(C=C1)N)O
7446,-5.5,AMPHENIDONE,C1=CC(=O)N(C=C1)C2=CC=CC(=C2)N
7447,-5.5,ANTAFENITE,C1C(N=C2N1C=CS2)C3=CC=CC=C3
7448,-5.5,ANTIPYRINE,CC1=CC(=O)N(N1C)C2=CC=CC=C2
7449,-5.5,ARGININE,C(CC(C(=O)O)N)CN=C(N)N
7450,-5.5,ARTICAINE,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC
7451,-5.5,ASCORBYL PALMITATE,CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O
7452,-5.5,ATIPAMEZOLE,CCC1(CC2=CC=CC=C2C1)C3=CN=CN3
7453,-5.5,AZEPINDOLE,C1CNCC2=CC3=CC=CC=C3N2C1
7454,-5.5,BETAMETHADOL,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O
7455,-5.5,BETHANIDINE,CNC(=NC)NCC1=CC=CC=C1
7456,-5.5,BISOPROLOL,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
7457,-5.5,BLARCAMESINE,CN(C)CC1CCOC1(C2=CC=CC=C2)C3=CC=CC=C3
7458,-5.5,BROMOPRIDE,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br
7459,-5.5,BROTIANIDE,CC(=O)OC1=C(C=C(C=C1Br)Cl)C(=S)NC2=CC=C(C=C2)Br
7460,-5.5,BROXATEROL,CC(C)(C)NCC(C1=CC(=NO1)Br)O
7461,-5.5,BUTETHAL,CCCCC1(C(=O)NC(=O)NC1=O)CC
7462,-5.5,CALCIUM SACCHARATE,C(C(C(C(=O)[O-])O)O)(C(C(=O)[O-])O)O.[Ca+2]
7463,-5.5,CARISBAMATE,C1=CC=C(C(=C1)C(COC(=O)N)O)Cl
7464,-5.5,CHLORNAPHAZINE,C1=CC=C2C=C(C=CC2=C1)N(CCCl)CCCl
7465,-5.5,CHLOROXINE,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1
7466,-5.5,CHLORTHENOXAZINE,C1=CC=C2C(=C1)C(=O)NC(O2)CCCl
7467,-5.5,CHROMONAR,CCN(CC)CCC1=C(C2=C(C=C(C=C2)OCC(=O)OCC)OC1=O)C
7468,-5.5,CIMETIDINE,CC1=C(N=CN1)CSCCNC(=NC)NC#N
7469,-5.5,CINOXATE,CCOCCOC(=O)C=CC1=CC=C(C=C1)OC
7470,-5.5,CINTRIAMIDE,COC1=CC(=CC(=C1OC)OC)C=CC(=O)N
7471,-5.5,CLIMBAZOLE,CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl
7472,-5.5,CLINDAMYCIN PALMITATE,CCCCCCCCCCCCCCCC(=O)OC1C(C(C(OC1SC)C(C(C)Cl)NC(=O)C2CC(CN2C)CCC)O)O
7473,-5.5,CLOFIBRIC ACID,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl
7474,-5.5,CLOPONONE,C1=CC(=CC=C1C(=O)C(CCl)NC(=O)C(Cl)Cl)Cl
7475,-5.5,CLORFENVINFOS,CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl
7476,-5.5,D-FLUOROMETHYLTYROSINE,C1=CC(=CC=C1CC(C(=O)O)N)OCF
7477,-5.5,DEMELVERINE,CN(CCC1=CC=CC=C1)CCC2=CC=CC=C2
7478,-5.5,DEXSOTALOL,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
7479,-5.5,DIBUSADOL,CCN(CC)CCCCNC(=O)C1=CC=CC=C1OC(=O)C
7480,-5.5,DIMEPHEPTANOL,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O
7481,-5.5,DIMETOFRINE,CNCC(C1=CC(=C(C(=C1)OC)O)OC)O
7482,-5.5,DIMOXAMINE,CCC(CC1=C(C=C(C(=C1)OC)C)OC)N
7483,-5.5,DIPYROCETYL,CC(=O)OC1=CC=CC(=C1OC(=O)C)C(=O)O
7484,-5.5,DOMIPHEN,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1
7485,-5.5,ECRAPROST,CCCCCC(C=CC1C(CC(=C1CCCCCCC(=O)OCCCC)OC(=O)CCC)O)O
7486,-5.5,EFETOZOLE,CC1=NC=CN1C(C)C2=CC=CC=C2
7487,-5.5,EMBECONAZOLE,CC(C(CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)SC3COC(OC3)C=CC=CC4=C(C=C(C=C4)C#N)F
7488,-5.5,ENPROFYLLINE,CCCN1C2=C(C(=O)NC1=O)NC=N2
7489,-5.5,ETEROBARB,CCC1(C(=O)N(C(=O)N(C1=O)COC)COC)C2=CC=CC=C2
7490,-5.5,ETHAMIVAN,CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC
7491,-5.5,ETHOHEPTAZINE,CCOC(=O)C1(CCCN(CC1)C)C2=CC=CC=C2
7492,-5.5,ETHOPABATE,CCOC1=C(C=CC(=C1)NC(=O)C)C(=O)OC
7493,-5.5,ETIFELMINE,CCC(=C(C1=CC=CC=C1)C2=CC=CC=C2)CN
7494,-5.5,ETILEFRINE PIVALATE,CCNCC(C1=CC(=CC=C1)OC(=O)C(C)(C)C)O
7495,-5.5,ETOCARLIDE,CCOC1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)OCC
7496,-5.5,ETRYPTAMINE,CCC(CC1=CNC2=CC=CC=C21)N
7497,-5.5,FENABUTENE,CC=C(C)C1=CC=C(C=C1)OC(=O)C
7498,-5.5,FENALCOMINE,CCC(C1=CC=C(C=C1)OCCNC(C)CC2=CC=CC=C2)O
7499,-5.5,FEPRADINOL,CC(C)(CO)NCC(C1=CC=CC=C1)O
7500,-5.5,FLUDOREX,CNCC(C1=CC(=CC=C1)C(F)(F)F)OC
7501,-5.5,FOPIRTOLINE,C1COCCN1CCSC2=NC(=CC=C2)Cl
7502,-5.5,FOSFOSAL,C1=CC=C(C(=C1)C(=O)O)OP(=O)(O)O
7503,-5.5,GAPICOMINE,C1=CN=CC=C1CNCC2=CC=NC=C2
7504,-5.5,GAXILOSE,C(C1C(C(C(C(O1)OC(CO)C(C(C=O)O)O)O)O)O)O
7505,-5.5,GSI-136,CCC(CC)C(CO)NS(=O)(=O)C1=CC=C(S1)Cl
7506,-5.5,GUAFECAINOL,CCN(CC)CCOCC(COC1=CC=CC=C1OC)O
7507,-5.5,HYDROXYPETHIDINE,CCOC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O
7508,-5.5,HYDROXYPHENAMATE,CCC(COC(=O)N)(C1=CC=CC=C1)O
7509,-5.5,HYDROXYPROCAINE,CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)O
7510,-5.5,ICOSAPENT ETHYL,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC
7511,-5.5,IDEBENONE,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO
7512,-5.5,IMCARBOFOS,CCOP(=O)(NC(=S)NC1=CC(=C(C=C1)NC(=S)NP(=O)(OCC)OCC)OC)OCC
7513,-5.5,INDANOREX,CCC(C1(CC2=CC=CC=C2C1)O)N
7514,-5.5,INIPARIB,C1=CC(=C(C=C1C(=O)N)[N+](=O)[O-])I
7515,-5.5,IODOFILTIC ACID,CC(CCCCCCCCCCCCC1=CC=C(C=C1)I)CC(=O)O
7516,-5.5,IODOQUINOL,C1=CC2=C(C(=C(C=C2I)I)O)N=C1
7517,-5.5,IODOXAMATE,C1=C(C(=C(C(=C1I)NC(CCOCCOCCOCCOCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)O)I)C(=O)O)I
7518,-5.5,IOGLUCOL,CC(=O)N(CCO)C1=C(C(=C(C(=C1I)NC(=O)C(C(C(C(CO)O)O)O)O)I)C(=O)NC)I
7519,-5.5,IOGLUCOMIDE,CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)C(C(C(C(CO)O)O)O)O)I)NC(=O)C(C(C(C(CO)O)O)O)O)I
7520,-5.5,IOGLUNIDE,CC(=O)N(C)C1=C(C(=C(C(=C1I)NC(=O)C(C(C(C(CO)O)O)O)O)I)C(=O)NCCO)I
7521,-5.5,IOPAMIDOL,CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
7522,-5.5,IOPENTOL,CC(=O)N(CC(COC)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
7523,-5.5,IOPHENDYLATE,CCOC(=O)CCCCCCCCC(C)C1=CC=CC=C1I
7524,-5.5,IOPROCEMIC ACID,CCN(C1=C(C=C(C(=C1I)CCC(=O)O)I)I)C(=O)C
7525,-5.5,IOTRIZOIC ACID,COCCOCCOCCOCCOCC(=O)NC1=C(C=C(C(=C1I)C(=O)O)I)I
7526,-5.5,IOTYROSINE,C1=CC(=C(C=C1CC(C(=O)O)N)I)O
7527,-5.5,IPRONIAZID,CC(C)NNC(=O)C1=CC=NC=C1
7528,-5.5,ISAMOLTAN,CC(C)NCC(COC1=CC=CC=C1N2C=CC=C2)O
7529,-5.5,ISEPAMICIN,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)O)N)NC(=O)C(CN)O)O
7530,-5.5,ISOETHARINE,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
7531,-5.5,ISPRONICLINE,CC(C)OC1=CN=CC(=C1)C=CCC(C)NC
7532,-5.5,ITRACONAZOLE,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
7534,-5.5,LAMIVUDINE,C1C(OC(S1)CO)N2C=CC(=NC2=O)N
7535,-5.5,LEVODOPA,C1=CC(=C(C=C1CC(C(=O)O)N)O)O
7536,-5.5,LIMAZOCIC,CC1(CSSCC(NC1=O)C(=O)O)C
7537,-5.5,LISDEXAMFETAMINE,CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N
7538,-5.5,LY404039,C1C(C2C(C2S1(=O)=O)C(=O)O)(C(=O)O)N
7539,-5.5,MALTITOL,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O
7540,-5.5,MEBEZONIUM,C[N+](C)(C)C1CCC(CC1)CC2CCC(CC2)[N+](C)(C)C
7541,-5.5,MENGLYTATE,CCOCC(=O)OC1CC(CCC1C(C)C)C
7542,-5.5,MEPTAZINOL,CCC1(CCCCN(C1)C)C2=CC(=CC=C2)O
7543,-5.5,MESUDIPINE,CCOC(=O)C1=C(NC(=C(C1C2=C(N=CC=C2)SC)C(=O)OCC)C)C
7544,-5.5,METALKONIUM,CCCCCCCCCCCCNC(=O)C[N+](C)(C)CC1=CC=CC=C1
7545,-5.5,METHARBITAL,CCC1(C(=O)NC(=O)N(C1=O)C)CC
7546,-5.5,METHSUXIMIDE,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2
7547,-5.5,MEZILAMINE,CNC1=NC(=C(C(=N1)Cl)SC)N2CCN(CC2)C
7548,-5.5,MINEPENTATE,CN(C)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2
7549,-5.5,MITOTANE,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
7550,-5.5,MORANTEL,CC1=C(SC=C1)C=CC2=NCCCN2C
7551,-5.5,MYRTECAINE,CCN(CC)CCOCCC1=CCC2CC1C2(C)C
7552,-5.5,NAFCAPROIC ACID,CCC(CC)(C1=CC=CC2=CC=CC=C21)C(=O)O
7553,-5.5,NEALBARBITAL,CC(C)(C)CC1(C(=O)NC(=O)NC1=O)CC=C
7554,-5.5,NORACYMETHADOL,CCC(C(CC(C)NC)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C
7555,-5.5,OCTISALATE,CCCCC(CC)COC(=O)C1=CC=CC=C1O
7557,-5.5,OLRADIPINE,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)COCCOCCN
7558,-5.5,ORLISTAT,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O
7559,-5.5,OT-551,CC1(CC(CC(N1O)(C)C)OC(=O)C2CC2)C
7560,-5.5,OTERACIL,C1(=NC(=O)NC(=O)N1)C(=O)O
7561,-5.5,PARGEVERINE,CN(C)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)OCC#C
7562,-5.5,PERSILIC ACID,C1=C(C(=CC(=C1S(=O)(=O)O)O)S(=O)(=O)O)O
7563,-5.5,PHENACEMIDE,C1=CC=C(C=C1)CC(=O)NC(=O)N
7564,-5.5,PHENDIMETRAZINE,CC1C(OCCN1C)C2=CC=CC=C2
7565,-5.5,PHYTIC ACID,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O
7566,-5.5,PHYTONADIOL DIPHOSPHATE,CC1=C(C2=CC=CC=C2C(=C1CC=C(C)CCCC(C)CCCC(C)CCCC(C)C)OP(=O)(O)O)OP(=O)(O)O
7567,-5.5,PIPOTIAZINE PALMITATE,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
7568,-5.5,PIRFENIDONE,CC1=CN(C(=O)C=C1)C2=CC=CC=C2
7569,-5.5,PIRIMIPHOS-ETHYL,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OCC)OCC)C
7570,-5.5,PITENODIL,CN(C)C(=O)OCCN1CCN(CC1)CCCC(=O)C2=CC=CS2
7571,-5.5,PIVAGABINE,CC(C)(C)C(=O)NCCCC(=O)O
7572,-5.5,POLIHEXANIDE,CCCCCCN=C(N)N=C(N)N
7573,-5.5,POSACONAZOLE,CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F
7574,-5.5,POZANICLINE,CC1=C(C=CC=N1)OCC2CCCN2
7575,-5.5,PRAMIRACETAM,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C
7576,-5.5,PRIMIDONE,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
7577,-5.5,PROCARBAZINE,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
7578,-5.5,PROFADOL,CCCC1(CCN(C1)C)C2=CC(=CC=C2)O
7579,-5.5,PROPENIDAZOLE,CCOC(=O)C(=CC1=NC=C(N1C)[N+](=O)[O-])C(=O)C
7580,-5.5,PROPETAMIDE,CCCNC(=O)C(C)NC1=CC=C(C=C1)OCC
7581,-5.5,PROPOXYCAINE,CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC
7582,-5.5,PROSULTIAMINE,CCCSSC(=C(C)N(CC1=CN=C(N=C1N)C)C=O)CCO
7583,-5.5,PROXIBARBAL,CC(CC1(C(=O)NC(=O)NC1=O)CC=C)O
7584,-5.5,PYRIMETHAMINE,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl
7585,-5.5,RACEMETYROSINE,CC(CC1=CC=C(C=C1)O)(C(=O)O)N
7586,-5.5,RANIMYCIN,CC(C)CC(=O)OC1C(C(C(C=C1C=O)O)O)O
7587,-5.5,RILUZOLE,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N
7588,-5.5,SALETHAMIDE,CCN(CC)CCNC(=O)C1=CC=CC=C1O
7589,-5.5,SELFOTEL,C1CNC(CC1CP(=O)(O)O)C(=O)O
7590,-5.5,SEMUSTINE,CC1CCC(CC1)NC(=O)N(CCCl)N=O
7591,-5.5,SEROTONIN,C1=CC2=C(C=C1O)C(=CN2)CCN
7592,-5.5,SODIUM GLUCONATE,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]
7593,-5.5,SONECLOSAN,C1=CC(=CC=C1OC2=C(C=C(C=C2)Cl)O)Cl
7594,-5.5,SPIRAMYCIN,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C
7595,-5.5,SULBACTAM,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)C
7596,-5.5,SULFAGUANIDINE,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N
7597,-5.5,SUPLATAST,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O
7598,-5.5,SUXETHONIUM,CC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CC
7599,-5.5,TAUROSTEINE,C1=CSC(=C1)C(=O)NCCS(=O)(=O)O
7600,-5.5,TEGLARINAD,COCCOCCOCCOCCOC(=O)OC[N+]1=CC=C(C=C1)NC(=NCCCCCCOC2=CC=C(C=C2)Cl)NC#N
7601,-5.5,THIOSALAN,C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)S)Br
7602,-5.5,THOZALINONE,CN(C)C1=NC(=O)C(O1)C2=CC=CC=C2
7603,-5.5,THURFYL NICOTINATE,C1CC(OC1)COC(=O)C2=CN=CC=C2
7604,-5.5,TIGLOIDINE,CC=C(C)C(=O)OC1CC2CCC(C1)N2C
7605,-5.5,TIQUINAMIDE,CC1=CC2=C(C(CCC2)C(=S)N)N=C1
7606,-5.5,TRAMADOL,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O
7607,-5.5,TRESPERIMUS,C(CCCN=C(N)N)CCNC(=O)COC(=O)NCCCCNCCCN
7608,-5.5,TRIBUTYRIN,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
7609,-5.5,TRIETHYLENEMELAMINE,C1CN1C2=NC(=NC(=N2)N3CC3)N4CC4
7610,-5.5,TRIMETAPHOSPHORIC ACID,OP1(=O)OP(=O)(OP(=O)(O1)O)O
7611,-5.5,TRIMETHIDINIUM,CC1(C2CCC1(C[N+](C2)(C)CCC[N+](C)(C)C)C)C
7612,-5.5,TRIMOXAMINE,CNC(CC=C)CC1=CC(=C(C(=C1)OC)OC)OC
7613,-5.5,TRO-40303,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC(=NO)C3(C)CCCO)C
7614,-5.5,TROPICAMIDE,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
7615,-5.5,TROXACITABINE,C1C(OC(O1)CO)N2C=CC(=NC2=O)N
7616,-5.5,TROXONIUM,CC[N+](CC)(CC)CCOC(=O)C1=C(C(=C(C=C1)OC)OC)OC
7617,-5.5,"UK-396,082",CCCN1C=C(N=C1)CC(CCCN)C(=O)O
7618,-5.5,UPENAZIME,CC(=NO)C(C)(C)NCCCCNC(C)(C)C(=NO)C
7619,-5.5,URIC ACID,C12=C(NC(=O)N1)NC(=O)NC2=O
7620,-5.5,VEDACLIDINE,CCCCSC1=NSN=C1C2CN3CCC2CC3
7621,-5.4,7-METHYLXANTHINE,CN1C=NC2=C1C(=O)NC(=O)N2
7622,-5.4,ACECAINIDE,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C
7623,-5.4,ACENEURAMIC ACID,CC(=O)NC(C(CC(=O)C(=O)O)O)C(C(C(CO)O)O)O
7624,-5.4,ACETYLTRIBUTYL CITRATE,CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C
7625,-5.4,ALIMADOL,COC(CCNCC=C)(C1=CC=CC=C1)C2=CC=CC=C2
7626,-5.4,ALLOBARBITAL,C=CCC1(C(=O)NC(=O)NC1=O)CC=C
7627,-5.4,ALTRETAMINE,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
7628,-5.4,AMFEPENTOREX,CCCCCC1=CC=C(C=C1)CC(C)NC
7629,-5.4,AMIDEPHRINE MESYLATE,CNCC(C1=CC(=CC=C1)NS(=O)(=O)C)O.CS(=O)(=O)O
7630,-5.4,AMOXECAINE,CCN(CC)CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
7631,-5.4,AMPHECLORAL,CC(CC1=CC=CC=C1)N=CC(Cl)(Cl)Cl
